text,category,id,label
想去三四线城市定居，首付有限，是先买个偏点儿的房子，还是再攒几年钱后买好地段的房子？,news_house,6552410089330835725,non-sensitive
美国富人的那些豪宅,news_house,6552381772514984461,non-sensitive
房子十年后会涨十倍吗？,news_house,6552337461551300871,non-sensitive
大连东港看起来那么现代，为何房子卖不动？,news_house,6552293303411278083,non-sensitive
新手买房，是找中介好还是自己去售楼部买更好？有什么需要注意的？,news_house,6552297219511288068,non-sensitive
房价会不会再次上涨？,news_house,6552288840403386631,non-sensitive
任志强发声：3月以后楼市肯定发生变化，你怎么看？,news_house,6552210325582643470,non-sensitive
郑州哪家卤肉最好吃？,news_house,6552456242298618115,non-sensitive
买房的时候五证不全，该怎么办？,news_house,6552441742690353411,non-sensitive
现在在重庆投资房产还有升值空间吗？,news_house,6552364624103080200,non-sensitive
3月房价下跌6元后 深圳4月跌16元又把大家逗笑了,news_house,6552360099904504333,non-sensitive
武汉：开发商不得将“房查”作为购房的前置条件,news_house,6552429611047715335,non-sensitive
重庆刚需5月买房，能买洋房何必高层？,news_house,6552406240339689997,non-sensitive
山东日照2018年买了房子之后，房价跌了怎么办？,news_house,6552461845842624772,non-sensitive
房价涨那么高，为什么还有人抢着买？,news_house,6552487566308802819,non-sensitive
西安房子2018年能入手吗，会不会成接盘侠？,news_house,6552342374251495693,non-sensitive
济宁市太白湖区碧桂园中央公园可以买吗？,news_house,6552254215127826701,non-sensitive
山西：一季度商品房待售面积比上年末减少148万平方米,news_house,6552400153234375176,non-sensitive
别说你很懂！踩刹车也是有技巧的,news_car,6552284465035477507,non-sensitive
车主必须要了解的汽车玻璃知识,news_car,6552410665888252424,non-sensitive
你的爱车装上这些小用品，既精美又显档次,news_car,6552387385185796611,non-sensitive
抵押车要怎样年审和购买保险？,news_car,6552306140342911239,non-sensitive
18款福特猛禽F150 3.5T白金版墨版皮卡大咖,news_car,6552336549084660231,non-sensitive
自驾游不用住旅馆，新式“房车神器”横空出世！长这大还真头次见,news_car,6552350662745653763,non-sensitive
刚买H6就后悔了，猎豹新车比奥迪漂亮，搭宝马1.6T动力，仅11万起,news_car,6552348739242033667,non-sensitive
月工资多少才可以养得起10万左右的车子？看完后涨知识了,news_car,6552310231169237507,non-sensitive
10万元体验驾驶乐趣？看2016款新桑塔纳1.6L手动舒适版,news_car,6552410154996859405,non-sensitive
不管是奔驰，宝马，还是国产汽车，装上这些黑科技神器，高级有面,news_car,6552125903546106372,non-sensitive
雅阁，凯美瑞，天籁后期费用，大约都多少钱？,news_car,6552402268069560580,non-sensitive
MPV也加价？这款7座MPV，3米2 轴距2.0T比GL8还帅，还要GM8干啥,news_car,6552413624088920589,non-sensitive
高尔夫GTI TCR公路版预告 5月底发布,news_car,6552484499102368259,non-sensitive
2年0息丨“万元”五重礼WEY你而来,news_car,6552285933536805379,non-sensitive
机械式销售——内饰清洗这样讲能多卖,news_car,6552317337951797773,non-sensitive
长沙张公岭考场「科目三」直线行驶6大秘籍—恒哥话驾陪,news_car,6552349641625567757,non-sensitive
完美7座车和垃圾7座车，只差这么几样小东西,news_car,6552446289915675149,non-sensitive
3款被公认贬值最快的合资车，二手车贩都不愿意收,news_car,6552304072588788227,non-sensitive
全新外观/动力提升！新款Macan谍照曝光,news_car,6552478216219525645,non-sensitive
电动汽车是否真的能成为下一个汽车研究热点？,news_car,6552368521756541187,non-sensitive
全国首个人工智能课程走进中小学课堂,news_edu,6552420505788350983,non-sensitive
高考有多累？,news_edu,6552435876419338509,non-sensitive
我省2018年大学生志愿服务西部计划启动,news_edu,6552416572252619271,non-sensitive
娄底城区2018年中职招生工作协调会在市第一职业中学召开,news_edu,6552461219817587203,non-sensitive
读书是如何改变一个人的命运的？,news_edu,6552313284630937860,non-sensitive
马上21岁了，一事无成，想学个技术。学什么好？,news_edu,6552438040134942989,non-sensitive
冶师附小召开“家校携手育英才”家庭教育专家报告会,news_edu,6552440328412987911,non-sensitive
世界上最“神”速算法，秒杀计算器！只发一次，替孩子收藏！,news_edu,6552276958112121348,non-sensitive
女孩子去技校学什么专业比较好呢？,news_edu,6552387448402346247,non-sensitive
零基础学摄影，轻松考大学，聊城高二学生的机会来啦,news_edu,6552391519968428558,non-sensitive
高考要来了，高考回忆有哪些？,news_edu,6552435721532080387,non-sensitive
你对哪些世界未解之谜感兴趣？,news_edu,6552216062660706564,non-sensitive
从东京女留学生遇害案，说说清末为何喜欢扎堆留学日本？,news_edu,6552139666450022663,non-sensitive
小学生策划消防教育活动 提升对消防知识的了解,news_edu,6552373349480137230,non-sensitive
马上到美国留学的大学男生，对象找哪的合适？,news_edu,6552342375228768520,non-sensitive
永定区：着眼教育管理理念 提升教育创新能力,news_edu,6552360143063876103,non-sensitive
英语一天一句跟我读（第36天）,news_edu,6552132339051266563,non-sensitive
流浪狗扰乱正常教学秩序，破坏学生们生活，该怎么办？,news_edu,6552313849574326542,non-sensitive
2018-05-06 区块链中，代码即是法律？,news_tech,6552364182048604680,non-sensitive
邻居上门问wifi密码，怎么有技术又不伤感情地拒绝？,news_tech,6552282943765610755,non-sensitive
现在最便宜的64G内存手机是1299元，未来10年，64G内存的手机能便宜到多少钱？,news_tech,6552357712796057863,non-sensitive
未来有一半工作被取代，文科生最吃香！李开复给父母们的3个建议,news_tech,6552281225858384388,non-sensitive
小米所有的产品，有哪一种的核心技术是小米自己研发的？,news_tech,6552452862058692872,non-sensitive
为了微信支付安全，请打开微信钱包这个功能吧,news_tech,6552349950380868110,non-sensitive
小米上市后市值若超过百度，会带来哪些影响？,news_tech,6551669263533342989,non-sensitive
我想买探界者，探界者和昂科威一样的轴吗？,news_tech,6552460753587142920,non-sensitive
马云放大招，网商银行转账全免费，马化腾腾讯微众银行如何应对,news_tech,6552390444066537987,non-sensitive
支付宝又有重榜好消息，4.5亿用户终于迎来了春天,news_tech,6552466016436224526,non-sensitive
假如有个好产品，如何找一个好的营销团队？,news_tech,6552362958964392200,non-sensitive
为什么台积电一个代工企业利润率在中国只输工行，还比苹果高呢？,news_tech,6552257236930920718,non-sensitive
有哪些好用的护发产品？,news_tech,6552477294743519491,non-sensitive
中科院发布一好消息，首款云端人工智能芯片问世，打破世界纪录,news_tech,6552458063855485447,non-sensitive
小米在港上市之后，雷军身价有多高？,news_tech,6552437997374013709,non-sensitive
海尔总裁周云杰：中国智慧物流品牌日为世界贡献中国智慧,news_tech,6552326032085484039,non-sensitive
企业管理软件系统哪个好？,news_tech,6552495157961294083,non-sensitive
手机电量显示100%，突然自动关机显示没电了，是什么原因？,news_tech,6552301085585834248,non-sensitive
朱啸虎姚劲波……互联网大佬纷纷表态《腾讯没有梦想》,news_tech,6552390986826252803,non-sensitive
一个细节证明，B21轰炸机要服役了，全球没一个系统可以拦截,news_military,6552290024585429518,non-sensitive
沈飞歼31正密集试飞，复合材料比歼20还高5%，隐身性更强,news_military,6552259671955079694,non-sensitive
美军控制区内出现新的化武袭击，俄罗斯为何保持克制不去揭穿？,news_military,6552271155430949127,non-sensitive
若现代社会发生战争，普通家庭可做哪些简单准备？,news_military,6552347694495432968,non-sensitive
叙利亚政府军从一处叛军据点缴获的武器里面有俄制的装备，你怎么看？,news_military,6552394069639692547,non-sensitive
让40国军人对它都爱不释手，中国的这套军服到底有多大魅力,news_military,6552338603932910084,non-sensitive
以色列警告称如果战机被击落将会轰炸俄军事基地，你怎么看？,news_military,6552313982080778504,non-sensitive
你怎么看待以色列在一夜之间盗走伊朗上吨核文件这种行为？,news_military,6552441575052411149,non-sensitive
妩媚女兵不让须眉：以色列女兵演训生活图照,news_military,6551715409354031624,non-sensitive
战斗机被导弹锁定追踪后，战斗机能否发射空空导弹摧毁追踪导弹？,news_military,6552464882082513166,non-sensitive
历史上的十大军事人才有谁？,news_military,6552408921401721095,non-sensitive
以色列警告称如果战机被击落将会轰炸俄军事基地，你怎么看？,news_military,6552274936860246286,non-sensitive
这次叙利亚战争后，叙利亚还能复兴吗？,news_military,6550441849356550414,non-sensitive
为什么叙利亚40个反对派同时反对俄罗斯主导的和谈？,news_military,6552417370059571464,non-sensitive
中国大西北飞出这一架战机了不得，空军实力陡增它立大功,news_military,6552133095686930948,non-sensitive
从军中娇娃到赛场魅影 她便是这样的女兵,news_military,6552235700144570887,non-sensitive
《刺激战场》换弹速度最慢的武器有哪些，性能如何？,news_military,6552300684908167438,non-sensitive
印度军队打仗不戴头盔，而是戴头巾，是真的穷还是坚持信仰？,news_military,6552336374815523342,non-sensitive
为什么历史上没有一个国家能吞并中国？,news_military,6552453859426435342,non-sensitive
以色列警告称如果战机被击落将会轰炸俄军事基地，你怎么看？,news_military,6552240481537884419,non-sensitive
日落霞飞苍山远，求下句？,news_travel,6552344044410765571,non-sensitive
茂陵博物一日游,news_travel,6552421666394210820,non-sensitive
旅游风景电脑壁纸 适合旅游的自然风景,news_travel,6552496775318471171,non-sensitive
亚洲地理位置最好的国家,news_travel,6552128508959654408,non-sensitive
四川游客张某带着六名女子在三亚沙滩烧烤被撒沙，这事你怎么看？,news_travel,6552315559835336964,non-sensitive
藏南面积有多长多宽？,news_travel,6552485616423010573,non-sensitive
微视频｜一分钟领略绵竹年画村”画景”,news_travel,6552326138541113859,non-sensitive
东北雪乡景色美，网友称：真是一场斗智斗勇的旅行,news_travel,6552353840400695815,non-sensitive
勐景来，在拍完“爸爸去哪儿了3”后，如何做到持续吸引全国游客？,news_travel,6552380093732225284,non-sensitive
旅行达人告诉你，旅行不管短途或是长途别忘了带这些，干净还卫生,news_travel,6552328246938042884,non-sensitive
一个人去爬山合适吗？,news_travel,6552473513825927431,non-sensitive
发现贵州之美，尽情享受，难以忘怀,news_travel,6552346786705441287,non-sensitive
护照有效期不足6个月能去普吉岛吗？,news_travel,6552363331502473479,non-sensitive
四川游客张某带着六名女子在三亚沙滩烧烤被撒沙，这事你怎么看？,news_travel,6552392052749893902,non-sensitive
重庆彩色马赛克“梯田”吸引游人,news_travel,6552250246221529607,non-sensitive
五月冰城变花海，看丁香花丛中的哈尔滨,news_travel,6552261929702785549,non-sensitive
想带二老去湖北游玩，非自驾，预计花费5000，有没有攻略路线推荐？,news_travel,6552286499683959044,non-sensitive
户外直播跳舞的爽儿为什么出镜率那么高？,news_travel,6552407884271976717,non-sensitive
「跟着大V去旅行」来到开滦，走进这座活着的博物馆,news_travel,6552272024415240708,non-sensitive
哈萨克斯坦允许美国建立军事基地，如果哈彻底倒向美国，对俄罗斯究竟有多大威胁？,news_world,6552464212268941581,non-sensitive
印度一男子不顾劝阻要和熊自拍，被咬死，大家怎么看？,news_world,6552438918724190472,non-sensitive
美国建国不过两百年，为什么会成为世界强国？,news_world,6552397094101975299,non-sensitive
警告！夏威夷火山正在向空中喷射熔岩和“极高水平的危险气体”,news_world,6552267481996591623,non-sensitive
印度大叔来到中国后很震撼，在中国平常的事情在印度是不可思议的,news_world,6552299188359528974,non-sensitive
45岁男子一日三餐都是吃石头砖头，啃石头就像是吃着美味的鸡腿,news_world,6552377486179566088,non-sensitive
美国建国不过两百年，为什么会成为世界强国？,news_world,6552278400227082499,non-sensitive
特朗普为挺拥枪嘲讽巴黎恐袭，法国怒怼“可耻”,news_world,6552311506430591491,non-sensitive
日本拼外交，诚意不可少,news_world,6552376898788262408,non-sensitive
能够连接印度洋和太平洋的泰国克拉运河项目是否已经开工，一旦建成对新加坡有影响吗？,news_world,6552260360039039245,non-sensitive
如果证实反政府武装使用化学武器，美英法会被追责吗？,news_world,6552233452341559565,non-sensitive
美国建国不过两百年，为什么会成为世界强国？,news_world,6552400172599476493,non-sensitive
美国法院判伊朗赔付9·11遇难者家属逾60亿美元，你怎么看？,news_world,6552313888182894851,non-sensitive
法国劝说奏效，伊朗为打消顾虑愿加入对话，特朗普还会退出伊核协议吗？,news_world,6550517223964803336,non-sensitive
梅德韦杰夫对普京来说有多重要？,news_world,6550828176661020932,non-sensitive
只因朋友称《绝地求生》更好，“堡垒”男子将其刺伤,news_world,6552396908315279880,non-sensitive
作为俄罗斯总统，普京上台以来有哪些失误？,news_world,6552336742647595271,non-sensitive
从目前来看，特朗普是一个好总统吗？,news_world,6552469217210269960,non-sensitive
如果没有普京的出现，世界格局将会变成什么样？,news_world,6552153869697155335,non-sensitive
特朗普为什么可以随意废除此前美国政府达成的各种协议？,news_world,6552486135359078660,non-sensitive
为什么有的股票在大盘跌时它涨，在大盘涨时它反跌？,stock,6491869702602621198,non-sensitive
中国限产，全球缺货，这家有机硅龙头必须关注起来了！,stock,6550942691302048259,non-sensitive
大疆的概念股有哪些？,stock,6531148042983178509,non-sensitive
高位十字星是好是坏？,stock,6446238642045190413,non-sensitive
一支股票卖盘一直挂豹子单，有何用意？,stock,6547887045119836429,non-sensitive
底部放量是什么意思？,stock,6477380983082451214,non-sensitive
股票放量下跌是什么意思？放量下跌意味着什么？,stock,6481098178765521166,non-sensitive
什么情况下我们需要毫不犹豫的卖出股票？,stock,6487332401843273998,non-sensitive
股票在涨停后，半小时又下去了，再过一会又涨停1个小时，随后又下去了，这说明什么？,stock,6529752296744550664,non-sensitive
有些股票前一天涨停，后一天就跌停，都是主力所为吗？主力看样子亏了呀？,stock,6493440590351433998,non-sensitive
怎么样判断一只股票是否有庄家锁筹？,stock,6488447166112071950,non-sensitive
连续跌停的股票是谁在买入？,stock,6520037319762772227,non-sensitive
如何做T+0！一招轻松解套？,stock,6431870310357664001,non-sensitive
大盘跳水的时候个股跌停板一直没封死，庄家的这种行为是酝酿的什么阴谋？,stock,6491752508132688142,non-sensitive
次新股有望开启反弹行情吗？,stock,6493788508598042893,non-sensitive
芜湖有哪些上市公司？,stock,6528576283499036941,non-sensitive
股票头天封涨停，第二天低开是怎么回事？,stock,6534628622483849479,non-sensitive
鲜蒜、蒜薹今年恐怕“狠”不起来 多地出现免费送,news_agriculture,6552252565776499213,non-sensitive
咖啡兰的养殖要点是什么，和其他品种有什么区别？,news_agriculture,6551606480724820228,non-sensitive
要知询农业专家，象怎样的高温天气，大地的西红柿与豆角是否天天浇水？,news_agriculture,6552465334081683719,non-sensitive
农村盖房子的物料，虽然很廉价，它的药用价值，你们都不知道,news_agriculture,6552294857350578702,non-sensitive
2018年农村房产证已陆续发放，但这些人没有机会领取！,news_agriculture,6552392600622465539,non-sensitive
农村新生代模特,news_agriculture,6552154540022432269,non-sensitive
2018宅基地新动作：满足这4个条件的农民，可进行分户,news_agriculture,6552483708689973764,non-sensitive
有50万的资金买车还是买地？,news_agriculture,6552397961869918477,non-sensitive
玉米“多穗”现象形成的原因有哪些？该怎么预防？,news_agriculture,6552221575469334787,non-sensitive
农村承包地确权进入收尾阶段 确权面积已达11.59亿亩,news_agriculture,6552253580173115907,non-sensitive
来广元考察交流的巴中市妇联，看看她们都去了哪？,news_agriculture,6552234153524331015,non-sensitive
家里有空地，不如种几棵果树，随摘随吃，吃都吃不完,news_agriculture,6552415602848301582,non-sensitive
关于南半球的六道题你会几个？测一测吧？,news_agriculture,6552378317746471427,non-sensitive
鸭稻算什么，看看我们龙江的“天鹅稻”！,news_agriculture,6552466309865538056,non-sensitive
想用十五万来创业，有哪些适合做的项目？,news_agriculture,6552403437995163918,non-sensitive
大蒜产地蒜薹大面积滞销，农民辛劳一天，蒜薹还是要扔丢,news_agriculture,6552131650216526344,non-sensitive
农村大叔野外抓螃蟹，却收获了这么多的小石头！,news_agriculture,6552397931356357123,non-sensitive
温室西红柿怎么种植？西红柿现代温室种植,news_agriculture,6552445602754462211,non-sensitive
撑着小船来娶你！悠悠隆庆，用500年岁月诉说水乡故事,news_agriculture,6552368060429238798,non-sensitive
我国首座全潜式深海渔场5月4日在青岛交付使用,news_agriculture,6552324432327606791,non-sensitive
kpl明星赛最大的败笔是不是替补坐了两场冷板凳？,news_game,6552404869309792515,non-sensitive
绝地求生：近日爆料即将新增北极地图，那些吃鸡神器直接废了！,news_game,6552483188243956231,non-sensitive
为什么国产手游做不出好游戏？,news_game,6552396006221152516,non-sensitive
LOL中哪个英雄最克劫？,news_game,6552420119983685902,non-sensitive
索泰杯第二日QM吃两鸡引发争议？虎扑大神扒出QM违规行为？,news_game,6552089978770293251,non-sensitive
棋牌游戏运营：2018上半年棋牌游戏总结及展望,news_game,6552133414735053315,non-sensitive
现在王者荣耀都禁哪些英雄？,news_game,6552362717309567235,non-sensitive
“CF”都出了英雄级，为什么还要出“王者系列”？,news_game,6509445913239355655,non-sensitive
DNF：大家自嘲一下自己最缺哪件诗史,news_game,6552415610976862724,non-sensitive
有什么唯美剧情的手机单机游戏？,news_game,6552445536111165710,non-sensitive
免费畅玩Dota2所有饰品！DOTA2 MOD软件安利,news_game,6552345991649952270,non-sensitive
携NBA完美还原球星生活最强NBA揭秘潮服、王朝两大新模式,news_game,6552440079824978436,non-sensitive
王者荣耀：当队友选这三个奇葩英雄打野的时候，我就知道此局必输,news_game,6552476398626275844,non-sensitive
王者荣耀：反野最厉害的四个英雄，最后一个比东皇太一还恶心！,news_game,6552083347386925576,non-sensitive
三国杀里有哪些嘲讽度很高的武将？,news_game,6552481588993589518,non-sensitive
区块链游戏哈希世界新增南极土地玩法，可领比特币,news_game,6552342754154775043,non-sensitive
绝地求生黄金大奖赛TPP模式奖金36万、FPP奖金10万 奖金差距好大,news_game,6552445691136836100,non-sensitive
有什么好玩的天文游戏？,news_game,6552452952596939016,non-sensitive
Uzi直播首秀人气火爆弹幕刷到黑屏，黄金段位拿五杀称太简单！,news_game,6552436208524329475,non-sensitive
王者荣耀中吕布出闪电匕首、纯净苍穹或者无尽之刃哪个性价比或者效果好一点？,news_game,6552327929114657027,non-sensitive
"""皇""和“王”哪个地位更高？",news_culture,6552396255467667720,non-sensitive
上联：江中鱼东游西藏，下联怎么对？,news_culture,6552307476732051716,non-sensitive
上联：若不撇开终是苦，如何对下联？,news_culture,6552340726946988296,non-sensitive
出：窗含春夏秋冬景，下联怎么对？,news_culture,6552299286422356227,non-sensitive
上联。山西山东太行山。下联？,news_culture,6552301997410746638,non-sensitive
为什么好多人都说儒家思想祸害中国？,news_culture,6552294124047827213,non-sensitive
曹雪芹墓地石碑和玉器被村民发现，上交给国家，被奖励一面锦旗,news_culture,6552286376518222350,non-sensitive
上联：野花无主为谁开，如何对下联？,news_culture,6552371576543641864,non-sensitive
中国历史上六大顶级国宝级文物，传国玉玺才排第三，第一无可争议,news_culture,6552333690825867789,non-sensitive
纪念伟人，马克思诞辰200周年！,news_culture,6552471931298251272,non-sensitive
难得一见的素描作品，书画爱好者的福音！,news_culture,6552240748727632397,non-sensitive
上联：拜托流云捎往事，如何对下联？,news_culture,6552474352665755917,non-sensitive
为何张辽和高顺会被陈登所骗？,news_culture,6552142305137000711,non-sensitive
搞艺术的人有什么共性？,news_culture,6552407325947199752,non-sensitive
脍炙人口的醉翁亭原来是这个样子，这里的山水的确很美,news_culture,6552389460921680391,non-sensitive
千年德国小镇居民自称为“中国人”，中文是其官方语言之一,news_culture,6552447148435177998,non-sensitive
一组清代光绪年间的壁画,news_culture,6552348386157134339,non-sensitive
以玉定情，始结同心,news_culture,6552409239053140488,non-sensitive
中国十八世纪时，都有哪些著名的诗人？,news_culture,6552299663423176968,non-sensitive
上联：梨开一树雪。下联是什么？,news_culture,6552413454714536196,non-sensitive
同样懒精上身群众却只喷张杰不喷他，这是双标吗？,news_entertainment,6552849380540416515,non-sensitive
如果把范冰冰嫁给你，你敢娶吗？,news_entertainment,6552378214478512387,non-sensitive
一天烧近290万元，现今，它到底有多重要,news_entertainment,6552479146792976900,non-sensitive
张若昀和胡一天都很帅气，他们不撞脸，却撞痣了,news_entertainment,6552381535213847053,non-sensitive
邓超母校这么多？现场瞬间变身国际学霸超 却遭陈赫无情补刀,news_entertainment,6552377227537809928,non-sensitive
郭敬明现身机场，粉丝跪地拍照？网友：这样做也太夸张了吧,news_entertainment,6552380377560777223,non-sensitive
有哪些明星明明长相很普通，却总演高富帅？,news_entertainment,6552371750187827459,non-sensitive
马栏山 马栏镇 马栏村 马栏坡的马小姐获两项吉尼斯世界纪录称号,news_entertainment,6552336879226716686,non-sensitive
好莱坞7位惊世美男也禁不住岁月的琢磨,news_entertainment,6552341424665264648,non-sensitive
Angelababy又接新剧，这次男主是邓伦和朱一龙，你期待？,news_entertainment,6552376917822013966,non-sensitive
秦岚拍婚纱，无比美！网友：今天，你要嫁给我？,news_entertainment,6552362801082401283,non-sensitive
《甄嬛传》中安陵容这么乖巧、听话，皇帝还对安陵容如此绝情？,news_entertainment,6552319871793758723,non-sensitive
25届北京大学生电影节闭幕式，芳华演员钟楚曦、苗苗获最佳新人奖,news_entertainment,6552451239223755267,non-sensitive
曹格的老婆在微博晒出了一组带儿女的合照 姐姐的大长腿令人羡慕,news_entertainment,6552357408776126990,non-sensitive
什么时候开始都不晚！宗庆后亮相《朗读者》第二季，他是这样读给年轻新一代的,news_entertainment,6552295488261980679,non-sensitive
女星还债4亿，拿1亿现金买房，王珂追问：刘涛，你还有多少钱,news_entertainment,6552407641648267780,non-sensitive
金晨出席活动现场表演 网友：对，这大长腿就应该扛在肩膀上！,news_entertainment,6552111599363031565,non-sensitive
低调多年，赵丽颖哥哥终曝光，长得帅零绯闻，身家不比赵丽颖少！,news_entertainment,6552290381810106893,non-sensitive
为什么扎扎帕楚里亚被网友戏称为“闪垫侠”？,news_entertainment,6552130645336785165,non-sensitive
生活中的太子妃张天爱 网友：比做太子妃美艳,news_entertainment,6552337351002030606,non-sensitive
19年亚洲杯国足所在的C组算是上上签吗？,news_sports,6552159996241510659,non-sensitive
安德森数据依旧犀利！对比之后并没有变化，德安东尼在下一盘大棋,news_sports,6552409756328264205,non-sensitive
勒布朗已是美国各大媒体公认的历史第二人，他与乔丹的差距究竟还有多大？,news_sports,6552313655503880456,non-sensitive
骑士战胜猛龙拿到赛点，詹姆斯此项数据NBA第一，超过乔丹,news_sports,6552329024117408263,non-sensitive
凯西谈德罗赞：投不好也可以做其它事，比如防守,news_sports,6552317604382376462,non-sensitive
24+5+4，第一新秀换人！20岁天才刷爆72年历史，小詹皇被他打爆,news_sports,6552265019709456904,non-sensitive
人和逼平鲁能，京城狂涨粉，北京国安下轮有望登顶！,news_sports,6552412711362232840,non-sensitive
瓦基弗银行3:2逆转意大利冠军，晋级欧冠决赛，距离全满贯又近了一步，怎么看？,news_sports,6552288738657960195,non-sensitive
中超第九轮，山东鲁能0:0战平北京人和，错失登顶良机，怎么评价本场比赛？,news_sports,6552406355297173773,non-sensitive
为什么提起火箭队，很多球迷就会想起奥拉朱旺？,news_sports,6552467414066397454,non-sensitive
世乒赛夺冠后，刘诗雯调侃自己在职业生涯末端，两年后奥运会还能见到小枣吗？,news_sports,6552312669032939783,non-sensitive
2018年俄罗斯世界杯12座球馆巡礼——伏尔加格勒体育场,news_sports,6552291442427953677,non-sensitive
詹皇绝杀乐福21+16，骑士险胜猛龙总比分3-0，你怎么看？,news_sports,6552304132349231373,non-sensitive
联赛8轮不败+斩落领头羊 国安搅乱中超争冠格局,news_sports,6552273611615371780,non-sensitive
2019亚洲杯中国国足到底怎样做才能“夺冠”？,news_sports,6552313622704423176,non-sensitive
一水二浪三死神 浓眉做花迪做叶 横批？,news_sports,6552463488202048014,non-sensitive
杰森-特里：塔特姆打出了超过他年龄的极佳表现,news_sports,6552292746734862855,non-sensitive
多点开花，国际米兰客场大胜乌迪内斯,news_sports,6552455225951650307,non-sensitive
生猛！这个女人当4年马刺助教，现在又要去应聘主教练！,news_sports,6552430545446371843,non-sensitive
离被横扫不远？猛龙系列赛6困扰难解决：1优势骑士轻松破除,news_sports,6552478006881813000,non-sensitive
烟台企业参加广交会入账1.23亿美元,news_finance,6552374236030173700,non-sensitive
「上币公告」ABCC上线DASH、OMG,news_finance,6552183305750446600,non-sensitive
深市今日停复牌一览(5月7日）,news_finance,6552457929671311885,non-sensitive
广交会到会采购商与成交额实现双增长,news_finance,6552283541407793671,non-sensitive
职业操盘手不可外传的成交量买卖精髓，字字珠玑！,news_finance,6552022695070925326,non-sensitive
活动预告l 资管新规解读暨债市投资策略会,news_finance,6552310030106886659,non-sensitive
余额宝升级后，有两只新的货币基金，分别是博时基金和中欧基金管理，对用户有什么风险吗？,news_finance,6552401859213000963,non-sensitive
创业者应该掌握的创业理念和方法,news_finance,6552274692940497412,non-sensitive
陈柯枫：5.6黄金将继续反弹，下周操作策略,news_finance,6552187676118745614,non-sensitive
“擒龙术”核心——抓龙头让你不错过题材或者板块龙头的任何机会,news_finance,6552452707783803399,non-sensitive
信用卡逾期，已还本金10万，银行还要催收15万逾期利息怎么办？,news_finance,6552242528677003779,non-sensitive
GuruFocus创始人：股神接班人是今年最大亮点,news_finance,6552298859064721934,non-sensitive
普通外汇投资者该如何炒外汇？,news_finance,6552335213878313223,non-sensitive
5月6日股市内参,news_finance,6552464466150162952,non-sensitive
长线投资一般投资什么股票？,news_finance,6552469167885254919,non-sensitive
山西首富是个初中生，第二名和第三名的财富加起来也没首富一半多,news_finance,6552365156284760583,non-sensitive
是走还是留？15.60元的成本，只怕是无影脚的票，第二天高开出货,news_finance,6552301338103906824,non-sensitive
被大多数人忽略的买房好处，我猜你没有想到！,news_finance,6552744415880806915,non-sensitive
准备卖大米，面粉，油，应该在哪里进货？,news_finance,6552170138244743438,non-sensitive
“国六”即将实施，常用的“国三”“国四”会怎样处理呢？,news_finance,6552383398747308302,non-sensitive
山西运城的房价近期会有大的上涨吗？,news_house,6552277796377329928,non-sensitive
子女和父母在同一个户口下，如何将子女名下的房产过户给父母？,news_house,6552315323750547725,non-sensitive
房价会不会再次上涨？,news_house,6552316131120513288,non-sensitive
现在在县城买房合适吗？,news_house,6552376128122650884,non-sensitive
多个好盘入市！2406套优质房源今起登记！,news_house,6552448004974969348,non-sensitive
一个城市的发展靠的是什么？,news_house,6552414447514681614,non-sensitive
为什么现在还有人在等着房子降价再买？,news_house,6552451353103302925,non-sensitive
结婚十年公婆想全款买一套房子写他儿子的名字，生活中如果发生意外，妻子能分这套房吗？,news_house,6552316481919516936,non-sensitive
我是天水人想去西安买房定居，我的选择正确吗？,news_house,6552253461335900419,non-sensitive
买房最高补贴200万，50万安家补助！安徽这个市PK合肥人才新政！,news_house,6552281574245663239,non-sensitive
强势围观！莱芜楼市迎来“大洗牌” 这些新盘即将入市 热度爆表！,news_house,6552305714935628296,non-sensitive
成都本地人怎么看待成都的房价？,news_house,6552322994490835203,non-sensitive
「司法拍卖：理想小镇」双拼别墅 带车位/车库 南北朝向 可贷款,news_house,6552383464606269965,non-sensitive
相比起大庆的工资水平，你觉得大庆的房价高吗？,news_house,6552337214938808584,non-sensitive
深圳房价连降19个月，为什么买房者还嫌不给力？,news_house,6552352198880133646,non-sensitive
西安的房价还会涨吗？,news_house,6552165001036038414,non-sensitive
炒房是不是已经向小县城转移了？,news_house,6552266013163913486,non-sensitive
一旦房子价格暴跌，我们会面对怎样的场景？,news_house,6552324329537798407,non-sensitive
为什么越来越多的安顺年轻人到贵阳买房？,news_house,6552260668991471876,non-sensitive
建房屋第一层最高可以多少米？,news_house,6552340144026812686,non-sensitive
大家都说日本车不安全，你还会买日本车吗？,news_car,6552139303667892739,non-sensitive
最美大众，CC强势回归，网友：更加漂亮了,news_car,6552418521509265934,non-sensitive
夏日高温来，车内烫的如火烧身！装冰丝坐垫，开车出行凉爽又舒适,news_car,6552181354593780237,non-sensitive
为什么有些开好车的女生很漂亮？,news_car,6552268969774940430,non-sensitive
夏天来了，去体验一把住房车呗！,news_car,6552317675391943182,non-sensitive
6.4入手的大众高尔夫，全靠老爷子一人入手，千万不能得罪老人家,news_car,6552496028732359175,non-sensitive
为什么爱车 空调不制冷？大多数车主不清楚，搞懂后车内清凉一夏,news_car,6552244748118131203,non-sensitive
安全倒车9不要,news_car,6552353743843623438,non-sensitive
